Pregunta,Respuesta,Categoría,Fuente
¿Existe reembolso si abandono el semestre?,"Sí, si el retiro se realiza oficialmente antes de la tercera semana de clases, se puede solicitar devolución parcial; después de ese periodo solo en casos excepcionales.",Retiros y devoluciones,Plan Tarifario 2025 - Política de devolución
¿Qué condiciones permiten devolución al retirarse del ciclo?,"La devolución aplica si el retiro se formaliza antes de la tercera semana; luego, solo por motivos justificados evaluados por la universidad.",Retiros y devoluciones,Plan Tarifario 2025 - Política de devolución
¿Puedo recuperar parte del dinero si me retiro a tiempo?,"Sí, al retirarte antes de la tercera semana puedes acceder a una devolución parcial conforme al reglamento.",Retiros y devoluciones,Plan Tarifario 2025 - Política de devolución
¿Hay devolución si dejo mis estudios antes de la tercera semana?,"Sí, siempre que formalices el retiro antes de la tercera semana del semestre, puedes solicitar la devolución parcial de la CSE.",Retiros y devoluciones,Plan Tarifario 2025 - Política de devolución
¿Qué normas rigen la devolución de pagos por retiro?,"Se rige por el Plan Tarifario vigente, que establece devolución parcial hasta la tercera semana y evaluación especial para casos posteriores.",Retiros y devoluciones,Plan Tarifario 2025 - Política de devolución
¿Cómo puedo pagar mis cuotas de manera virtual?,"La UPAO dispone de pagos a través de la banca en línea, transferencias o tarjeta de crédito desde el portal institucional. También se puede pagar directamente desde la aplicación móvil o agencias autorizadas.",Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Qué opciones online tengo para pagar mis cuotas?,"Puedes usar la banca por internet, tarjetas de crédito o débito a través del portal UPAO o su aplicación móvil.",Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Dónde puedo pagar mis cuotas por internet?,Accede al portal institucional o a la app móvil para realizar pagos mediante tarjeta o banca online.,Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Puedo pagar con tarjeta o banca por internet en UPAO?,"Sí, puedes pagar con tarjeta de crédito o desde tu banca online mediante los canales digitales de UPAO.",Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Cómo realizo pagos académicos de forma digital?,Ingresa al portal institucional o app móvil para pagar tus cuotas con tarjeta o transferencias.,Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Qué medios virtuales ofrece UPAO para el pago de cuotas?,"La universidad ofrece pago en línea por tarjeta, transferencias y banca digital a través del portal y la aplicación oficial.",Formas de pago,Plan Tarifario 2025 - Canales de pago
¿Existe recargo si pago fuera de fecha?,"Sí. Todo pago realizado fuera de la fecha estipulada tendrá un recargo por mora diaria, calculado desde el primer día de retraso hasta el día de regularización. El monto exacto está detallado en el tarifario.",Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿Qué penalización hay por pagar una cuota con retraso?,"Si pagas fuera de la fecha establecida, se aplicará un recargo por mora diaria hasta que regularices tu situación.",Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿La universidad aplica interés por pagos tardíos?,"Sí, cada día de retraso en el pago de tus cuotas genera un recargo adicional según lo estipulado en el tarifario.",Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿Qué pasa si no pago a tiempo mis cuotas?,Se te cobrarán intereses diarios por mora y podrías perder el acceso a ciertos servicios académicos.,Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿Se cobra alguna multa si no cumplo con la fecha límite?,"Sí, se impone un recargo diario desde el primer día de incumplimiento hasta que se efectúe el pago.",Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿Pagan recargo los estudiantes que no abonan puntualmente?,Los estudiantes que no cumplen con las fechas de pago deben asumir intereses por mora establecidos en el tarifario.,Moras y penalidades,Plan Tarifario 2025 - Recargo por mora
¿Qué hago si no puedo seguir pagando el semestre?,"Debes acudir a Bienestar Universitario y/o Tesorería para exponer tu situación. En algunos casos se pueden ofrecer alternativas como fraccionamiento, prórrogas o postulación a becas urgentes.",Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿A dónde acudir si ya no puedo pagar mis cuotas?,Puedes acercarte a Bienestar Universitario o Tesorería para solicitar opciones como fraccionamiento o apoyo económico.,Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿Qué opciones tengo si no puedo afrontar el costo del ciclo?,"La universidad ofrece alternativas como prórrogas, fraccionamiento o becas en casos debidamente sustentados.",Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿Puedo pedir ayuda financiera si no puedo pagar el semestre?,"Sí, puedes gestionar un apoyo económico mediante solicitud formal con documentos que respalden tu situación.",Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿Qué soluciones brinda UPAO ante dificultades económicas?,UPAO contempla fraccionamientos y becas temporales si acreditas dificultad económica mediante los canales oficiales.,Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿Qué alternativas hay si me es imposible seguir pagando?,"Puedes solicitar fraccionamiento, beca u otra opción de apoyo económico directamente en las oficinas pertinentes.",Fraccionamiento / Apoyo económico,Plan Tarifario 2025 - Casos especiales
¿Los exámenes de subsanación tienen costo adicional?,Sí. Los exámenes de subsanación no están incluidos en la CSE y tienen un costo adicional por cada curso. Las fechas y montos se detallan en la sección de derechos académicos del tarifario.,Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿Los exámenes de recuperación son gratuitos?,"No, las evaluaciones de recuperación tienen un costo adicional determinado en el tarifario de derechos académicos.",Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿Se paga aparte por rendir una subsanación?,"Sí, cada examen de subsanación implica el pago de una tarifa adicional por curso.",Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿Qué precio tienen las evaluaciones extraordinarias?,"El costo específico está establecido en el tarifario, ya que estas evaluaciones no están incluidas en la CSE.",Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿Debo abonar una tarifa por subsanar un curso?,"Sí, las subsanaciones tienen un costo extra por cada curso que se desea recuperar.",Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿La subsanación implica un pago adicional?,"Exactamente, debes asumir un pago adicional por cada examen de subsanación que rindas.",Servicios adicionales,Plan Tarifario 2025 - Exámenes extraordinarios
¿Se puede pagar todo el semestre por adelantado?,"Sí, es posible pagar la CSE completa en una sola cuota al inicio del semestre. Esta modalidad puede ser beneficiosa si deseas evitar moras o simplificar tu cronograma de pagos.",Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿Es posible cancelar toda la enseñanza en una sola cuota?,"Sí, puedes pagar todo el semestre por adelantado si así lo prefieres.",Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿Puedo pagar todo el ciclo de una vez?,La universidad permite el pago completo de la CSE al inicio del semestre como alternativa al fraccionamiento.,Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿Hay opción de abono total adelantado del semestre?,"Sí, puedes optar por pagar la totalidad del semestre en una sola cuota inicial.",Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿Se permite pagar toda la CSE al inicio del ciclo?,UPAO brinda la posibilidad de pagar toda la Cuota de Servicio de Enseñanza al inicio del semestre si lo deseas.,Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿UPAO acepta pagos adelantados por el semestre completo?,"Sí, se permite abonar la CSE de forma íntegra al comienzo del periodo académico.",Formas de pago,Plan Tarifario 2025 - Modalidades de pago
¿Cómo sé si tengo una deuda pendiente con la universidad?,"Puedes verificar tus deudas pendientes ingresando a tu Intranet, sección 'Tesorería'. También puedes acercarte a la Oficina de Tesorería para una consulta personalizada.",Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Dónde consulto si tengo pagos pendientes con UPAO?,Puedes verificarlo desde la sección Tesorería en tu Intranet o consultando directamente en la oficina de Tesorería.,Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Cómo averiguo si debo alguna cuota?,Accede a la Intranet universitaria o acude a Tesorería para revisar el estado de tus pagos.,Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Existe una forma de revisar mi deuda académica?,"Sí, en tu cuenta en la Intranet puedes consultar cualquier deuda pendiente en la sección Tesorería.",Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Cómo sé si estoy al día con mis pagos?,Puedes confirmar tu situación ingresando a la Intranet o visitando la Tesorería de la universidad.,Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Puedo verificar mis deudas desde la Intranet?,"Sí, la plataforma virtual de la universidad permite revisar tu estado de cuenta actualizado.",Gestión de pagos,Plan Tarifario 2025 - Estado de cuenta
¿Dónde presento reclamos sobre cobros erróneos?,Los reclamos sobre montos cobrados incorrectamente deben presentarse por escrito en la Oficina de Tesorería o vía virtual a través del sistema de atención al estudiante. El reclamo será evaluado en un plazo máximo de 5 días hábiles.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Cómo hago un reclamo por un cobro incorrecto?,Debes presentar tu reclamo por escrito en Tesorería o mediante el sistema de atención virtual para su evaluación.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Dónde denunciar errores en los pagos académicos?,Puedes reportar errores en Tesorería presencial o vía plataforma virtual según el procedimiento establecido.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Qué hacer si me cobraron de más?,Tienes derecho a presentar un reclamo documentado y la universidad evaluará tu caso en un máximo de 5 días hábiles.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Cuál es el proceso para reclamar un cobro indebido?,Se debe presentar una solicitud formal por el canal virtual o presencial y esperar el resultado de la evaluación.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Dónde informo un error en mi estado de cuenta?,Los errores deben ser notificados a Tesorería por los canales oficiales con el respaldo correspondiente.,Reclamos,Plan Tarifario 2025 - Procedimiento de reclamos
¿Dónde se encuentra la Clínica Montefiori?,"La Clínica Montefiori está ubicada en Lima, en la Av. Separadora Industrial N° 380, Urb. Los Cactus, La Molina.",Ubicación,
¿Cuál es el número telefónico de la Clínica Ricardo Palma sede Comas?,El número telefónico es 525-6969.,Contacto,
¿Qué clínicas en San Isidro forman parte de la red IPRESS?,"En San Isidro están la Clínica Limatambo (Av. República de Panamá N° 3606), MEDEX (Av. República de Panamá N° 3065), Clínica Los Andes (Cl. Asunción N° 177), y otras como Clínica Javier Prado y Medicentro San Isidro.",Ubicación,
¿Cuál es la dirección de la Clínica San Gabriel en San Miguel?,"Se encuentra en la Av. La Marina N° 2955, Urb. Maranga II Etapa, San Miguel, Lima.",Ubicación,
¿Qué clínicas de Arequipa están incluidas en la red?,"Entre las clínicas en Arequipa están la Clínica Arequipa, Clínica del Sur - SANNA, Clínica Vallesur - AUNA, Hogar Clínica San Juan de Dios, entre otras.",Ubicación,
¿Hay atención médica en provincia dentro de la red IPRESS?,"Sí, la red incluye clínicas en regiones como Arequipa, Cusco, Cajamarca, Chiclayo, Iquitos, Huancayo, Trujillo, entre otras.",Cobertura,
